participantId,trialId,trialOrder,responseId,status,description,instruction,responsePrompt,answer,duration,cleanedDuration,parameters_taskid,parameters_itemWidthMM,parameters_itemHeightMM,parameters_blindspotAngle,parameters_taskType,parameters_params
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","pointArc_task_27","55","windowEvents","undefined","undefined","undefined","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":41,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","pointArc_task_33","56","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.24","7249","7249","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","pointArc_task_33","56","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","157","7249","7249","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","pointArc_task_33","56","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","post_study","57","gender","completed","undefined","undefined","## Thank you! 

 Please answer the following demographics related questions: 

 Gender","Female","20981","20981","undefined","undefined","undefined","undefined","undefined","undefined"
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","post_study","57","self-gender","completed","undefined","undefined","If you have selected 'Prefer to self describe', what is your gender?","","20981","20981","undefined","undefined","undefined","undefined","undefined","undefined"
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","post_study","57","age","completed","undefined","undefined","What is your age?","28","20981","20981","undefined","undefined","undefined","undefined","undefined","undefined"
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","post_study","57","feedback","completed","undefined","undefined","Were any of the instructions unclear?","No","20981","20981","undefined","undefined","undefined","undefined","undefined","undefined"
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","post_study","57","feedback-text","completed","undefined","undefined","(Optional) If so, which instructions were unclear?","","20981","20981","undefined","undefined","undefined","undefined","undefined","undefined"
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","post_study","57","strategy","completed","undefined","undefined","(Optional) Please share with us any **strategy** you used.","select a line with equal area below and above","20981","20981","undefined","undefined","undefined","undefined","undefined","undefined"
"6732c880-99d0-47fa-aea4-1b9eeee6ce86","post_study","57","windowEvents","undefined","undefined","undefined","undefined","{""focus"":4,""input"":39,""keydown"":42,""keyup"":38,""mousemove"":69,""mousedown"":4,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"70263f20-3d3d-498f-92a3-fd3547b7b9c6","participantTags","null","participantTags","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","participantTags","null","participantTags","undefined","undefined","undefined","undefined","[""virtual-chinrest""]","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","introduction","0","prolificId","completed","undefined","undefined","Please enter your Prolific ID (without any spaces):","wilbur0426","48726","48726","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","introduction","0","windowEvents","undefined","undefined","undefined","undefined","{""focus"":5,""input"":9,""keydown"":9,""keyup"":9,""mousemove"":52,""mousedown"":2,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","consent","1","consentApproval","completed","undefined","undefined","Do you consent to the study and wish to continue?","Accept","34353","34353","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","consent","1","windowEvents","undefined","undefined","undefined","undefined","{""focus"":1,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":61,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","calibration_intro","2","","completed","undefined","undefined","undefined","undefined","16253","16253","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","calibration_intro","2","windowEvents","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","$virtual-chinrest.components.card-size","3","pixelsPerMM","completed","undefined","undefined","Calibration results","5.093457943925234","38658","38658","pixelsPerMM","85.6","53.98","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","$virtual-chinrest.components.card-size","3","windowEvents","undefined","undefined","undefined","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":82,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","$virtual-chinrest.components.blindspot-distance","4","dist-calibration-MM","completed","undefined","undefined","Distance Calibration results in MM","470.7109735780784","86384","86384","undefined","undefined","undefined","13.5","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","$virtual-chinrest.components.blindspot-distance","4","dist-calibration-CM","completed","undefined","undefined","Distance Calibration results in CM","47.07109735780784","86384","86384","undefined","undefined","undefined","13.5","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","$virtual-chinrest.components.blindspot-distance","4","ball-positions","completed","undefined","undefined","Position of balls in pixels","[515,595,565,615,607]","86384","86384","undefined","undefined","undefined","13.5","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","$virtual-chinrest.components.blindspot-distance","4","square-position","completed","undefined","undefined","Position of the black square in pixels","1155","86384","86384","undefined","undefined","undefined","13.5","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","$virtual-chinrest.components.blindspot-distance","4","windowEvents","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":10,""keyup"":10,""mousemove"":21,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","training_intro","5","","completed","undefined","undefined","undefined","undefined","24427","24427","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","training_intro","5","windowEvents","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","testing_intro","6","","completed","undefined","undefined","undefined","undefined","13037","13037","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","testing_intro","6","windowEvents","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_40","7","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.62","47417","47417","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_40","7","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","81","47417","47417","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_40","7","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":135,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_37","8","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.36","17914","17914","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_37","8","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","133","17914","17914","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_37","8","windowEvents","undefined","undefined","undefined","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":98,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_46","9","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.72","9495","9495","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_46","9","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","61.00000000000001","9495","9495","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_46","9","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":48,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_43","10","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.54","10090","10090","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_43","10","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","97","10090","10090","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_43","10","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":63,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_31","11","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.46","7514","7514","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_31","11","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","113","7514","7514","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_31","11","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_34","12","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.71","7099","7099","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_34","12","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","63.00000000000001","7099","7099","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_34","12","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_18","13","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.47","12482","12482","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_18","13","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","111","12482","12482","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_18","13","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":80,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_3","14","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.45","7758","7758","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_3","14","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","115.00000000000001","7758","7758","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_3","14","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_35","15","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.32","12342","12342","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_35","15","pixelResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","140.99999999999997","12342","12342","Moritz","undefined","undefined","undefined","moritz","[object Object]"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_35","15","windowEvents","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":60,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"9c6c1616-f0e7-410f-b4fb-8bcd89b92b18","pointArc_task_30","16","numericResponse","completed","undefined","***Experiment Instructions.*** Please read the following paragraphs carefully. You will be asked questions about the information in the paragraphs. 

***Scenario:*** Assume that you are a stock market investor. You are investing your own money in stocks, and you want to determine the average price of a stock over time in order to pick the best investment.

***Task:*** In this experiment, you will be shown graphs of stock prices over a one-year period like the one below. Your task is to determine the average stock price for that year. **What is the average stock price?** 

***Response:*** To indicate the average stock price, use your mouse to click and drag the handle on the slider, which will show a dotted red line. Move the line to where you think the average stock price is for that year. You can readjust the line by clicking, dragging, or using the left and right arrow keys. Once you are happy with your judgment of the average stock price, click the next button.","Numeric response of slider to Mortiz question","0.5","8021","8021","Moritz","undefined","undefined","undefined","moritz","[object Object]"
